sigma,tau_r,recovered,recovered_within_window,t_return,functional_time,x_max,temporal_margin,temporal_status,sigma_tau_ratio,tau_sigma_ratio,temporal_regime
2.612244897959184,13.244897959183673,True,True,49.95,0.04999999999999716,0.6855116921161564,0.04999999999999716,ACCESSIBLE,0.1972265023112481,5.070312499999999,NO_RECOVERY
2.612244897959184,13.73469387755102,True,False,51.400000000000006,-1.4000000000000057,0.6926819108100682,-1.4000000000000057,TIME_COLLAPSED,0.19019316493313523,5.257812499999999,LATE_RECOVERY
2.612244897959184,14.224489795918368,True,False,52.900000000000006,-2.9000000000000057,0.6995031164371674,-2.9000000000000057,TIME_COLLAPSED,0.1836441893830703,5.4453125,LATE_RECOVERY
2.612244897959184,14.714285714285714,True,False,54.35,-4.350000000000001,0.706000154630715,-4.350000000000001,TIME_COLLAPSED,0.17753120665742028,5.632812499999999,LATE_RECOVERY
2.612244897959184,15.204081632653061,True,False,55.800000000000004,-5.800000000000004,0.7122075120317103,-5.800000000000004,TIME_COLLAPSED,0.17181208053691277,5.820312499999999,LATE_RECOVERY
2.612244897959184,15.693877551020408,True,False,57.25,-7.25,0.7181346879328175,-7.25,TIME_COLLAPSED,0.16644993498049415,6.0078125,LATE_RECOVERY
2.612244897959184,16.183673469387756,True,False,58.7,-8.700000000000003,0.7237993735615567,-8.700000000000003,TIME_COLLAPSED,0.1614123581336696,6.1953125,LATE_RECOVERY
2.612244897959184,16.6734693877551,True,False,60.2,-10.200000000000003,0.7292177420364798,-10.200000000000003,TIME_COLLAPSED,0.15667074663402694,6.382812499999999,LATE_RECOVERY
2.612244897959184,17.163265306122447,True,False,61.650000000000006,-11.650000000000006,0.734414887012044,-11.650000000000006,TIME_COLLAPSED,0.1521997621878716,6.570312499999999,LATE_RECOVERY
2.612244897959184,17.653061224489797,True,False,63.1,-13.100000000000001,0.7394028145520375,-13.100000000000001,TIME_COLLAPSED,0.14797687861271677,6.7578125,LATE_RECOVERY
2.612244897959184,18.142857142857142,True,False,64.55,-14.549999999999997,0.7441855520222281,-14.549999999999997,TIME_COLLAPSED,0.1439820022497188,6.945312499999999,LATE_RECOVERY
2.612244897959184,18.632653061224488,True,False,66.05,-16.049999999999997,0.7487822358903392,-16.049999999999997,TIME_COLLAPSED,0.14019715224534504,7.132812499999999,LATE_RECOVERY
2.612244897959184,19.122448979591837,True,False,67.5,-17.5,0.7532092566970429,-17.5,TIME_COLLAPSED,0.13660618996798293,7.3203125,LATE_RECOVERY
2.612244897959184,19.612244897959183,True,False,68.95,-18.950000000000003,0.7574622595754472,-18.950000000000003,TIME_COLLAPSED,0.1331945889698231,7.507812499999999,LATE_RECOVERY
2.612244897959184,20.10204081632653,True,False,70.4,-20.400000000000006,0.7615657489591312,-20.400000000000006,TIME_COLLAPSED,0.12994923857868024,7.695312499999998,LATE_RECOVERY
2.612244897959184,20.591836734693878,True,False,71.9,-21.900000000000006,0.7655201706143651,-21.900000000000006,TIME_COLLAPSED,0.12685827552031714,7.882812499999999,LATE_RECOVERY
2.612244897959184,21.081632653061224,True,False,73.35000000000001,-23.35000000000001,0.7693306153505165,-23.35000000000001,TIME_COLLAPSED,0.12391093901258472,8.070312499999998,LATE_RECOVERY
2.612244897959184,21.57142857142857,True,False,74.8,-24.799999999999997,0.7730177246491853,-24.799999999999997,TIME_COLLAPSED,0.12109744560075689,8.257812499999998,LATE_RECOVERY
2.612244897959184,22.06122448979592,True,False,76.25,-26.25,0.7765682186788462,-26.25,TIME_COLLAPSED,0.11840888066604996,8.4453125,LATE_RECOVERY
2.612244897959184,22.551020408163264,True,False,77.75,-27.75,0.7800141539717855,-27.75,TIME_COLLAPSED,0.11583710407239821,8.632812499999998,LATE_RECOVERY
2.612244897959184,23.04081632653061,True,False,79.2,-29.200000000000003,0.783335267620448,-29.200000000000003,TIME_COLLAPSED,0.11337466784765281,8.820312499999998,LATE_RECOVERY
2.612244897959184,23.53061224489796,False,False,,-inf,0.7865601768219933,,TIME_COLLAPSED,0.11101474414570686,9.0078125,NO_RECOVERY
2.612244897959184,24.020408163265305,False,False,,-inf,0.789673123636402,,TIME_COLLAPSED,0.10875106202209008,9.195312499999998,NO_RECOVERY
2.612244897959184,24.51020408163265,False,False,,-inf,0.7926993961647903,,TIME_COLLAPSED,0.10657785179017487,9.382812499999998,NO_RECOVERY
2.612244897959184,25.0,False,False,,-inf,0.7956225603933714,,TIME_COLLAPSED,0.10448979591836735,9.5703125,NO_RECOVERY
2.8469387755102042,1.0,True,True,15.15,34.85,0.13311807785818028,34.85,ACCESSIBLE,2.8469387755102042,0.35125448028673834,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,1.489795918367347,True,True,16.55,33.45,0.18920107133044567,33.45,ACCESSIBLE,1.9109589041095891,0.5232974910394266,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,1.9795918367346939,True,True,17.8,32.2,0.23876801060728844,32.2,ACCESSIBLE,1.4381443298969072,0.6953405017921146,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,2.4693877551020407,True,True,19.0,31.0,0.2825320177978128,31.0,ACCESSIBLE,1.1528925619834711,0.8673835125448027,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,2.9591836734693877,True,True,20.25,29.75,0.3213088546060189,29.75,ACCESSIBLE,0.9620689655172414,1.0394265232974909,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,3.4489795918367347,True,True,21.55,28.45,0.3558425269114677,28.45,ACCESSIBLE,0.8254437869822485,1.211469534050179,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,3.9387755102040813,True,True,22.85,27.15,0.38678129323836136,27.15,ACCESSIBLE,0.72279792746114,1.3835125448028671,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,4.428571428571429,True,True,24.200000000000003,25.799999999999997,0.41463696353515495,25.799999999999997,ACCESSIBLE,0.6428571428571429,1.5555555555555556,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,4.918367346938775,True,True,25.6,24.4,0.43985628749369104,24.4,ACCESSIBLE,0.578838174273859,1.7275985663082436,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,5.408163265306122,True,True,27.0,23.0,0.46279174694037783,23.0,ACCESSIBLE,0.5264150943396227,1.8996415770609316,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,5.8979591836734695,True,True,28.400000000000002,21.599999999999998,0.4837663640491431,21.599999999999998,ACCESSIBLE,0.4826989619377163,2.07168458781362,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,6.387755102040816,True,True,29.8,20.2,0.5030076784701699,20.2,ACCESSIBLE,0.44568690095846647,2.243727598566308,HIGH_MARGIN_ACCESSIBLE
2.8469387755102042,6.877551020408163,True,True,31.200000000000003,18.799999999999997,0.5207333391723538,18.799999999999997,ACCESSIBLE,0.41394658753709207,2.415770609318996,LOW_MARGIN_ACCESSIBLE
2.8469387755102042,7.36734693877551,True,True,32.65,17.35,0.5371220596001555,17.35,ACCESSIBLE,0.38642659279778396,2.5878136200716844,LOW_MARGIN_ACCESSIBLE
2.8469387755102042,7.857142857142857,True,True,34.1,15.899999999999999,0.5523217682916438,15.899999999999999,ACCESSIBLE,0.3623376623376624,2.7598566308243724,LOW_MARGIN_ACCESSIBLE
2.8469387755102042,8.346938775510203,True,True,35.5,14.5,0.5664561304605863,14.5,ACCESSIBLE,0.34107579462102694,2.9318996415770604,LOW_MARGIN_ACCESSIBLE
2.8469387755102042,8.83673469387755,True,True,36.95,13.049999999999997,0.579653746393708,13.049999999999997,ACCESSIBLE,0.32217090069284066,3.103942652329749,LOW_MARGIN_ACCESSIBLE
2.8469387755102042,9.326530612244898,True,True,38.400000000000006,11.599999999999994,0.5919889892416024,11.599999999999994,ACCESSIBLE,0.3052516411378556,3.2759856630824373,LOW_MARGIN_ACCESSIBLE
2.8469387755102042,9.816326530612244,True,True,39.85,10.149999999999999,0.6035608490128561,10.149999999999999,ACCESSIBLE,0.29002079002079006,3.448028673835125,LOW_MARGIN_ACCESSIBLE
2.8469387755102042,10.306122448979592,True,True,41.300000000000004,8.699999999999996,0.6144244508168305,8.699999999999996,ACCESSIBLE,0.27623762376237626,3.6200716845878134,LOW_MARGIN_ACCESSIBLE
2.8469387755102042,10.795918367346939,True,True,42.75,7.25,0.6246640934006827,7.25,ACCESSIBLE,0.2637051039697543,3.792114695340502,LOW_MARGIN_ACCESSIBLE
2.8469387755102042,11.285714285714285,True,True,44.2,5.799999999999997,0.6343232305864874,5.799999999999997,ACCESSIBLE,0.25226039783001813,3.9641577060931894,LOW_MARGIN_ACCESSIBLE
2.8469387755102042,11.775510204081632,True,True,45.650000000000006,4.349999999999994,0.6434500253270654,4.349999999999994,ACCESSIBLE,0.2417677642980936,4.136200716845877,NO_RECOVERY
2.8469387755102042,12.26530612244898,True,True,47.1,2.8999999999999986,0.652090271573184,2.8999999999999986,ACCESSIBLE,0.23211314475873546,4.308243727598566,NO_RECOVERY
2.8469387755102042,12.755102040816325,True,True,48.550000000000004,1.4499999999999957,0.6602841476784562,1.4499999999999957,ACCESSIBLE,0.22320000000000004,4.4802867383512535,NO_RECOVERY
2.8469387755102042,13.244897959183673,True,True,50.0,0.0,0.6680672610098458,0.0,ACCESSIBLE,0.2149460708782743,4.652329749103942,NO_RECOVERY
2.8469387755102042,13.73469387755102,True,False,51.45,-1.4500000000000028,0.6754711109910543,-1.4500000000000028,TIME_COLLAPSED,0.2072808320950966,4.82437275985663,LATE_RECOVERY
2.8469387755102042,14.224489795918368,True,False,52.900000000000006,-2.9000000000000057,0.6825237607695259,-2.9000000000000057,TIME_COLLAPSED,0.20014347202295552,4.996415770609319,LATE_RECOVERY
2.8469387755102042,14.714285714285714,True,False,54.400000000000006,-4.400000000000006,0.6892502780059986,-4.400000000000006,TIME_COLLAPSED,0.19348127600554788,5.168458781362006,LATE_RECOVERY
2.8469387755102042,15.204081632653061,True,False,55.85,-5.850000000000001,0.6956731194584201,-5.850000000000001,TIME_COLLAPSED,0.18724832214765103,5.340501792114695,LATE_RECOVERY
2.8469387755102042,15.693877551020408,True,False,57.300000000000004,-7.300000000000004,0.7018124938993023,-7.300000000000004,TIME_COLLAPSED,0.18140442132639792,5.512544802867383,LATE_RECOVERY
2.8469387755102042,16.183673469387756,True,False,58.75,-8.75,0.7076867157598209,-8.75,TIME_COLLAPSED,0.17591424968474148,5.684587813620071,LATE_RECOVERY
2.8469387755102042,16.6734693877551,True,False,60.2,-10.200000000000003,0.7133122858821516,-10.200000000000003,TIME_COLLAPSED,0.1707466340269278,5.856630824372759,LATE_RECOVERY
2.8469387755102042,17.163265306122447,True,False,61.7,-11.700000000000003,0.7187042647600471,-11.700000000000003,TIME_COLLAPSED,0.1658739595719382,6.028673835125447,LATE_RECOVERY
2.8469387755102042,17.653061224489797,True,False,63.150000000000006,-13.150000000000006,0.7238895669070176,-13.150000000000006,TIME_COLLAPSED,0.16127167630057804,6.200716845878136,LATE_RECOVERY
2.8469387755102042,18.142857142857142,True,False,64.60000000000001,-14.600000000000009,0.728868267028721,-14.600000000000009,TIME_COLLAPSED,0.15691788526434197,6.3727598566308234,LATE_RECOVERY
2.8469387755102042,18.632653061224488,True,False,66.05,-16.049999999999997,0.7336517048133689,-16.049999999999997,TIME_COLLAPSED,0.15279299014238776,6.5448028673835115,LATE_RECOVERY
2.8469387755102042,19.122448979591837,True,False,67.5,-17.5,0.7382542559278823,-17.5,TIME_COLLAPSED,0.14887940234791888,6.7168458781362,LATE_RECOVERY
2.8469387755102042,19.612244897959183,True,False,69.0,-19.0,0.7426946433336408,-19.0,TIME_COLLAPSED,0.14516129032258066,6.888888888888888,LATE_RECOVERY
2.8469387755102042,20.10204081632653,True,False,70.45,-20.450000000000003,0.7469691054417749,-20.450000000000003,TIME_COLLAPSED,0.14162436548223353,7.060931899641576,LATE_RECOVERY
2.8469387755102042,20.591836734693878,True,False,71.9,-21.900000000000006,0.7510899319334331,-21.900000000000006,TIME_COLLAPSED,0.13825569871159565,7.232974910394265,LATE_RECOVERY
2.8469387755102042,21.081632653061224,True,False,73.35000000000001,-23.35000000000001,0.7550753418577414,-23.35000000000001,TIME_COLLAPSED,0.1350435624394966,7.4050179211469525,LATE_RECOVERY
2.8469387755102042,21.57142857142857,True,False,74.85000000000001,-24.85000000000001,0.7589176910532686,-24.85000000000001,TIME_COLLAPSED,0.13197729422894988,7.5770609318996405,LATE_RECOVERY
2.8469387755102042,22.06122448979592,True,False,76.3,-26.299999999999997,0.7626353864646431,-26.299999999999997,TIME_COLLAPSED,0.12904717853839037,7.749103942652329,LATE_RECOVERY
2.8469387755102042,22.551020408163264,True,False,77.75,-27.75,0.7662310676628017,-27.75,TIME_COLLAPSED,0.12624434389140274,7.921146953405017,LATE_RECOVERY
2.8469387755102042,23.04081632653061,True,False,79.2,-29.200000000000003,0.7697057554771372,-29.200000000000003,TIME_COLLAPSED,0.12356067316209036,8.093189964157705,LATE_RECOVERY
2.8469387755102042,23.53061224489796,False,False,,-inf,0.7730784402528826,,TIME_COLLAPSED,0.12098872506504771,8.265232974910393,NO_RECOVERY
2.8469387755102042,24.020408163265305,False,False,,-inf,0.7763363737794085,,TIME_COLLAPSED,0.11852166525063723,8.437275985663081,NO_RECOVERY
2.8469387755102042,24.51020408163265,False,False,,-inf,0.7795050910174149,,TIME_COLLAPSED,0.1161532056619484,8.60931899641577,NO_RECOVERY
2.8469387755102042,25.0,False,False,,-inf,0.7825691748664385,,TIME_COLLAPSED,0.11387755102040817,8.781362007168457,NO_RECOVERY
3.0816326530612246,1.0,True,True,15.3,34.7,0.12378717660993598,34.7,ACCESSIBLE,3.0816326530612246,0.32450331125827814,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,1.489795918367347,True,True,16.8,33.2,0.1768085267138113,33.2,ACCESSIBLE,2.0684931506849313,0.48344370860927155,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,1.9795918367346939,True,True,18.05,31.95,0.22416668727255057,31.95,ACCESSIBLE,1.556701030927835,0.6423841059602649,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,2.4693877551020407,True,True,19.25,30.75,0.26635922246426563,30.75,ACCESSIBLE,1.2479338842975207,0.8013245033112583,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,2.9591836734693877,True,True,20.450000000000003,29.549999999999997,0.30403332628018875,29.549999999999997,ACCESSIBLE,1.0413793103448277,0.9602649006622516,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,3.4489795918367347,True,True,21.75,28.25,0.3378046934013382,28.25,ACCESSIBLE,0.893491124260355,1.119205298013245,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,3.9387755102040813,True,True,23.05,26.95,0.3682176291392548,26.95,ACCESSIBLE,0.7823834196891193,1.2781456953642383,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,4.428571428571429,True,True,24.35,25.65,0.3957436598886007,25.65,ACCESSIBLE,0.695852534562212,1.4370860927152318,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,4.918367346938775,True,True,25.700000000000003,24.299999999999997,0.4207672124599513,24.299999999999997,ACCESSIBLE,0.6265560165975104,1.596026490066225,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,5.408163265306122,True,True,27.1,22.9,0.44361810294249787,22.9,ACCESSIBLE,0.5698113207547171,1.7549668874172184,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,5.8979591836734695,True,True,28.5,21.5,0.46456561664610313,21.5,ACCESSIBLE,0.5224913494809689,1.913907284768212,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,6.387755102040816,True,True,29.900000000000002,20.099999999999998,0.4838571419652192,20.099999999999998,ACCESSIBLE,0.4824281150159745,2.072847682119205,HIGH_MARGIN_ACCESSIBLE
3.0816326530612246,6.877551020408163,True,True,31.3,18.7,0.5016739151013847,18.7,ACCESSIBLE,0.4480712166172107,2.2317880794701983,LOW_MARGIN_ACCESSIBLE
3.0816326530612246,7.36734693877551,True,True,32.75,17.25,0.5181847612054645,17.25,ACCESSIBLE,0.4182825484764543,2.390728476821192,LOW_MARGIN_ACCESSIBLE
3.0816326530612246,7.857142857142857,True,True,34.15,15.850000000000001,0.5335336264663448,15.850000000000001,ACCESSIBLE,0.3922077922077922,2.5496688741721854,LOW_MARGIN_ACCESSIBLE
3.0816326530612246,8.346938775510203,True,True,35.6,14.399999999999999,0.5478412265084979,14.399999999999999,ACCESSIBLE,0.36919315403422986,2.7086092715231787,LOW_MARGIN_ACCESSIBLE
3.0816326530612246,8.83673469387755,True,True,37.050000000000004,12.949999999999996,0.5612097024026338,12.949999999999996,ACCESSIBLE,0.34872979214780603,2.867549668874172,LOW_MARGIN_ACCESSIBLE
3.0816326530612246,9.326530612244898,True,True,38.45,11.549999999999997,0.5737452904966636,11.549999999999997,ACCESSIBLE,0.3304157549234136,3.0264900662251657,LOW_MARGIN_ACCESSIBLE
3.0816326530612246,9.816326530612244,True,True,39.900000000000006,10.099999999999994,0.5855113635383503,10.099999999999994,ACCESSIBLE,0.31392931392931395,3.1854304635761586,LOW_MARGIN_ACCESSIBLE
3.0816326530612246,10.306122448979592,True,True,41.35,8.649999999999999,0.5965865080133274,8.649999999999999,ACCESSIBLE,0.29900990099009905,3.3443708609271523,LOW_MARGIN_ACCESSIBLE
3.0816326530612246,10.795918367346939,True,True,42.800000000000004,7.199999999999996,0.6070252095669662,7.199999999999996,ACCESSIBLE,0.28544423440453687,3.5033112582781456,LOW_MARGIN_ACCESSIBLE
3.0816326530612246,11.285714285714285,True,True,44.25,5.75,0.6168948449486314,5.75,ACCESSIBLE,0.2730560578661845,3.6622516556291385,LOW_MARGIN_ACCESSIBLE
3.0816326530612246,11.775510204081632,True,True,45.7,4.299999999999997,0.6262295485840863,4.299999999999997,ACCESSIBLE,0.2616984402079723,3.821192052980132,NO_RECOVERY
3.0816326530612246,12.26530612244898,True,True,47.150000000000006,2.8499999999999943,0.6350750973700382,2.8499999999999943,ACCESSIBLE,0.2512479201331115,3.980132450331126,NO_RECOVERY
3.0816326530612246,12.755102040816325,True,True,48.6,1.3999999999999986,0.6434781840743556,1.3999999999999986,ACCESSIBLE,0.24160000000000004,4.139072847682119,NO_RECOVERY
3.0816326530612246,13.244897959183673,True,False,50.050000000000004,-0.05000000000000426,0.6514688103117067,-0.05000000000000426,TIME_COLLAPSED,0.23266563944530047,4.298013245033112,LATE_RECOVERY
3.0816326530612246,13.73469387755102,True,False,51.5,-1.5,0.6590754425685306,-1.5,TIME_COLLAPSED,0.22436849925705796,4.456953642384105,LATE_RECOVERY
3.0816326530612246,14.224489795918368,True,False,52.95,-2.950000000000003,0.6663264921635903,-2.950000000000003,TIME_COLLAPSED,0.21664275466284075,4.6158940397351,LATE_RECOVERY
3.0816326530612246,14.714285714285714,True,False,54.400000000000006,-4.400000000000006,0.6732474786891286,-4.400000000000006,TIME_COLLAPSED,0.20943134535367547,4.774834437086092,LATE_RECOVERY
3.0816326530612246,15.204081632653061,True,False,55.900000000000006,-5.900000000000006,0.6798612671066443,-5.900000000000006,TIME_COLLAPSED,0.20268456375838928,4.933774834437086,LATE_RECOVERY
3.0816326530612246,15.693877551020408,True,False,57.35,-7.350000000000001,0.6861884327203452,-7.350000000000001,TIME_COLLAPSED,0.19635890767230169,5.0927152317880795,LATE_RECOVERY
3.0816326530612246,16.183673469387756,True,False,58.800000000000004,-8.800000000000004,0.6922475619276901,-8.800000000000004,TIME_COLLAPSED,0.19041614123581335,5.251655629139073,LATE_RECOVERY
3.0816326530612246,16.6734693877551,True,False,60.25,-10.25,0.6980555032551068,-10.25,TIME_COLLAPSED,0.18482252141982866,5.410596026490066,LATE_RECOVERY
3.0816326530612246,17.163265306122447,True,False,61.7,-11.700000000000003,0.7036292606305471,-11.700000000000003,TIME_COLLAPSED,0.1795481569560048,5.5695364238410585,LATE_RECOVERY
3.0816326530612246,17.653061224489797,True,False,63.150000000000006,-13.150000000000006,0.7089876538080119,-13.150000000000006,TIME_COLLAPSED,0.1745664739884393,5.728476821192053,LATE_RECOVERY
3.0816326530612246,18.142857142857142,True,False,64.65,-14.650000000000006,0.7141378253929723,-14.650000000000006,TIME_COLLAPSED,0.16985376827896514,5.887417218543046,LATE_RECOVERY
3.0816326530612246,18.632653061224488,True,False,66.10000000000001,-16.10000000000001,0.7190912720464308,-16.10000000000001,TIME_COLLAPSED,0.16538882803943047,6.046357615894039,LATE_RECOVERY
3.0816326530612246,19.122448979591837,True,False,67.55,-17.549999999999997,0.7238585957739654,-17.549999999999997,TIME_COLLAPSED,0.16115261472785486,6.2052980132450335,LATE_RECOVERY
3.0816326530612246,19.612244897959183,True,False,69.0,-19.0,0.7284545401649941,-19.0,TIME_COLLAPSED,0.1571279916753382,6.364238410596026,LATE_RECOVERY
3.0816326530612246,20.10204081632653,True,False,70.45,-20.450000000000003,0.7328910730736956,-20.450000000000003,TIME_COLLAPSED,0.15329949238578683,6.523178807947019,LATE_RECOVERY
3.0816326530612246,20.591836734693878,True,False,71.95,-21.950000000000003,0.7371690576470201,-21.950000000000003,TIME_COLLAPSED,0.14965312190287414,6.682119205298013,LATE_RECOVERY
3.0816326530612246,21.081632653061224,True,False,73.4,-23.400000000000006,0.7412961543111993,-23.400000000000006,TIME_COLLAPSED,0.14617618586640854,6.841059602649006,LATE_RECOVERY
3.0816326530612246,21.57142857142857,True,False,74.85000000000001,-24.85000000000001,0.7452940567922528,-24.85000000000001,TIME_COLLAPSED,0.14285714285714288,6.999999999999999,LATE_RECOVERY
3.0816326530612246,22.06122448979592,True,False,76.3,-26.299999999999997,0.7491554440144025,-26.299999999999997,TIME_COLLAPSED,0.1396854764107308,7.158940397350993,LATE_RECOVERY
3.0816326530612246,22.551020408163264,True,False,77.80000000000001,-27.80000000000001,0.7528873888384534,-27.80000000000001,TIME_COLLAPSED,0.13665158371040725,7.317880794701987,LATE_RECOVERY
3.0816326530612246,23.04081632653061,True,False,79.25,-29.25,0.7565093847871248,-29.25,TIME_COLLAPSED,0.1337466784765279,7.476821192052979,LATE_RECOVERY
3.0816326530612246,23.53061224489796,False,False,,-inf,0.7600117222037882,,TIME_COLLAPSED,0.13096270598438856,7.635761589403973,NO_RECOVERY
3.0816326530612246,24.020408163265305,False,False,,-inf,0.7634081310681341,,TIME_COLLAPSED,0.12829226847918437,7.7947019867549665,NO_RECOVERY
3.0816326530612246,24.51020408163265,False,False,,-inf,0.7667033514727979,,TIME_COLLAPSED,0.12572855953372192,7.953642384105959,NO_RECOVERY
3.0816326530612246,25.0,False,False,,-inf,0.7698951142587716,,TIME_COLLAPSED,0.12326530612244899,8.112582781456954,NO_RECOVERY
3.316326530612245,1.0,True,True,15.450000000000001,34.55,0.11565081556737893,34.55,ACCESSIBLE,3.316326530612245,0.30153846153846153,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,1.489795918367347,True,True,17.0,33.0,0.16588597107999575,33.0,ACCESSIBLE,2.2260273972602738,0.44923076923076927,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,1.9795918367346939,True,True,18.25,31.75,0.21116953735630117,31.75,ACCESSIBLE,1.675257731958763,0.5969230769230769,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,2.4693877551020407,True,True,19.5,30.5,0.2518534666517024,30.5,ACCESSIBLE,1.3429752066115703,0.7446153846153846,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,2.9591836734693877,True,True,20.700000000000003,29.299999999999997,0.2884278210572746,29.299999999999997,ACCESSIBLE,1.120689655172414,0.8923076923076922,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,3.4489795918367347,True,True,21.950000000000003,28.049999999999997,0.3214056257615393,28.049999999999997,ACCESSIBLE,0.9615384615384616,1.04,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,3.9387755102040813,True,True,23.200000000000003,26.799999999999997,0.3512640808180904,26.799999999999997,ACCESSIBLE,0.8419689119170986,1.1876923076923076,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,4.428571428571429,True,True,24.55,25.45,0.3784063104242271,25.45,ACCESSIBLE,0.748847926267281,1.3353846153846154,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,4.918367346938775,True,True,25.900000000000002,24.099999999999998,0.40317867809329755,24.099999999999998,ACCESSIBLE,0.6742738589211619,1.483076923076923,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,5.408163265306122,True,True,27.25,22.75,0.4258791224164583,22.75,ACCESSIBLE,0.6132075471698114,1.6307692307692305,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,5.8979591836734695,True,True,28.650000000000002,21.349999999999998,0.44675792463282,21.349999999999998,ACCESSIBLE,0.5622837370242214,1.7784615384615385,HIGH_MARGIN_ACCESSIBLE
3.316326530612245,6.387755102040816,True,True,30.0,20.0,0.46602913525552464,20.0,ACCESSIBLE,0.5191693290734825,1.926153846153846,LOW_MARGIN_ACCESSIBLE
3.316326530612245,6.877551020408163,True,True,31.450000000000003,18.549999999999997,0.48387805601491307,18.549999999999997,ACCESSIBLE,0.48219584569732943,2.0738461538461537,LOW_MARGIN_ACCESSIBLE
3.316326530612245,7.36734693877551,True,True,32.85,17.15,0.5004599919704156,17.15,ACCESSIBLE,0.4501385041551247,2.2215384615384615,LOW_MARGIN_ACCESSIBLE
3.316326530612245,7.857142857142857,True,True,34.25,15.75,0.515905186385617,15.75,ACCESSIBLE,0.4220779220779221,2.3692307692307693,LOW_MARGIN_ACCESSIBLE
3.316326530612245,8.346938775510203,True,True,35.7,14.299999999999997,0.530331303469435,14.299999999999997,ACCESSIBLE,0.3973105134474328,2.5169230769230766,LOW_MARGIN_ACCESSIBLE
3.316326530612245,8.83673469387755,True,True,37.1,12.899999999999999,0.5438381538416553,12.899999999999999,ACCESSIBLE,0.37528868360277134,2.6646153846153844,LOW_MARGIN_ACCESSIBLE
3.316326530612245,9.326530612244898,True,True,38.550000000000004,11.449999999999996,0.5565110636814063,11.449999999999996,ACCESSIBLE,0.35557986870897157,2.8123076923076926,LOW_MARGIN_ACCESSIBLE
3.316326530612245,9.816326530612244,True,True,40.0,10.0,0.5684390164353155,10.0,ACCESSIBLE,0.3378378378378379,2.9599999999999995,LOW_MARGIN_ACCESSIBLE
3.316326530612245,10.306122448979592,True,True,41.45,8.549999999999997,0.5796760132830454,8.549999999999997,ACCESSIBLE,0.3217821782178218,3.1076923076923078,LOW_MARGIN_ACCESSIBLE
3.316326530612245,10.795918367346939,True,True,42.85,7.149999999999999,0.5902852390241144,7.149999999999999,ACCESSIBLE,0.30718336483931946,3.2553846153846155,LOW_MARGIN_ACCESSIBLE
3.316326530612245,11.285714285714285,True,True,44.300000000000004,5.699999999999996,0.6003219602759116,5.699999999999996,ACCESSIBLE,0.2938517179023508,3.403076923076923,LOW_MARGIN_ACCESSIBLE
3.316326530612245,11.775510204081632,True,True,45.75,4.25,0.6098326347358783,4.25,ACCESSIBLE,0.28162911611785096,3.5507692307692307,NO_RECOVERY
3.316326530612245,12.26530612244898,True,True,47.2,2.799999999999997,0.6188522407084751,2.799999999999997,ACCESSIBLE,0.2703826955074875,3.6984615384615385,NO_RECOVERY
3.316326530612245,12.755102040816325,True,True,48.650000000000006,1.3499999999999943,0.6274310042323534,1.3499999999999943,ACCESSIBLE,0.26,3.846153846153846,NO_RECOVERY
3.316326530612245,13.244897959183673,True,False,50.1,-0.10000000000000142,0.6355952568867681,-0.10000000000000142,TIME_COLLAPSED,0.25038520801232667,3.9938461538461536,LATE_RECOVERY
3.316326530612245,13.73469387755102,True,False,51.550000000000004,-1.5500000000000043,0.6433736711518591,-1.5500000000000043,TIME_COLLAPSED,0.24145616641901932,4.141538461538461,LATE_RECOVERY
