auc1,auc2,gap,center2,tau_r,recovered,recovered_within_window,t_return,functional_time,x_max
0.0,1.0,8,18,18.632653061224488,True,False,73.95,-23.950000000000003,0.7916679444055358
0.0,1.0,8,18,19.122448979591837,True,False,75.4,-25.400000000000006,0.7955222800716415
0.0,1.0,8,18,19.612244897959183,True,False,76.9,-26.900000000000006,0.7992196557561233
0.0,1.0,8,18,20.10204081632653,True,False,78.35000000000001,-28.35000000000001,0.8027788366127144
0.0,1.0,8,18,20.591836734693878,True,False,79.80000000000001,-29.80000000000001,0.8062054310410606
0.0,1.0,8,18,21.081632653061224,False,False,,-inf,0.8094997698082437
0.0,1.0,8,18,21.57142857142857,False,False,,-inf,0.812687004080867
0.0,1.0,8,18,22.06122448979592,False,False,,-inf,0.8157473755002322
0.0,1.0,8,18,22.551020408163264,False,False,,-inf,0.818716765576221
0.0,1.0,8,18,23.04081632653061,False,False,,-inf,0.821577488404467
0.0,1.0,8,18,23.53061224489796,False,False,,-inf,0.8243395519526376
0.0,1.0,8,18,24.020408163265305,False,False,,-inf,0.8270215277603892
0.0,1.0,8,18,24.51020408163265,False,False,,-inf,0.8296065018545187
0.0,1.0,8,18,25.0,False,False,,-inf,0.8321151925703543
0.0,1.0,12,22,1.0,True,True,26.5,23.5,0.18200104253735092
0.0,1.0,12,22,1.489795918367347,True,True,27.75,22.25,0.2519349344112801
0.0,1.0,12,22,1.9795918367346939,True,True,28.950000000000003,21.049999999999997,0.31058914056868914
0.0,1.0,12,22,2.4693877551020407,True,True,30.25,19.75,0.3602193052779281
0.0,1.0,12,22,2.9591836734693877,True,True,31.55,18.45,0.40269690707905587
0.0,1.0,12,22,3.4489795918367347,True,True,32.95,17.049999999999997,0.4394351997316366
0.0,1.0,12,22,3.9387755102040813,True,True,34.35,15.649999999999999,0.47152887749145
0.0,1.0,12,22,4.428571428571429,True,True,35.75,14.25,0.49984611608974217
0.0,1.0,12,22,4.918367346938775,True,True,37.15,12.850000000000001,0.5250148118400861
0.0,1.0,12,22,5.408163265306122,True,True,38.6,11.399999999999999,0.5475396137541754
0.0,1.0,12,22,5.8979591836734695,True,True,40.050000000000004,9.949999999999996,0.5678488353053207
0.0,1.0,12,22,6.387755102040816,True,True,41.45,8.549999999999997,0.5862500539363455
0.0,1.0,12,22,6.877551020408163,True,True,42.900000000000006,7.099999999999994,0.603002790930684
0.0,1.0,12,22,7.36734693877551,True,True,44.35,5.649999999999999,0.6183325693771796
0.0,1.0,12,22,7.857142857142857,True,True,45.800000000000004,4.199999999999996,0.6324304678978595
0.0,1.0,12,22,8.346938775510203,True,True,47.25,2.75,0.6454271224176704
0.0,1.0,12,22,8.83673469387755,True,True,48.7,1.2999999999999972,0.6574546715488852
0.0,1.0,12,22,9.326530612244898,True,False,50.2,-0.20000000000000284,0.6686236119116415
0.0,1.0,12,22,9.816326530612244,True,False,51.650000000000006,-1.6500000000000057,0.6790266148471233
0.0,1.0,12,22,10.306122448979592,True,False,53.1,-3.1000000000000014,0.6887424662432118
0.0,1.0,12,22,10.795918367346939,True,False,54.550000000000004,-4.550000000000004,0.6978382782819249
0.0,1.0,12,22,11.285714285714285,True,False,56.0,-6.0,0.7063718406383529
0.0,1.0,12,22,11.775510204081632,True,False,57.45,-7.450000000000003,0.7143931254229875
0.0,1.0,12,22,12.26530612244898,True,False,58.95,-8.950000000000003,0.7219462159683524
0.0,1.0,12,22,12.755102040816325,True,False,60.400000000000006,-10.400000000000006,0.7290968248243263
0.0,1.0,12,22,13.244897959183673,True,False,61.85,-11.850000000000001,0.73585263960438
0.0,1.0,12,22,13.73469387755102,True,False,63.300000000000004,-13.300000000000004,0.7422430710783148
0.0,1.0,12,22,14.224489795918368,True,False,64.8,-14.799999999999997,0.7483148748772106
0.0,1.0,12,22,14.714285714285714,True,False,66.25,-16.25,0.7540878269796619
0.0,1.0,12,22,15.204081632653061,True,False,67.7,-17.700000000000003,0.759566788664981
0.0,1.0,12,22,15.693877551020408,True,False,69.15,-19.150000000000006,0.7648055341568437
0.0,1.0,12,22,16.183673469387756,True,False,70.65,-20.650000000000006,0.7697927455789254
0.0,1.0,12,22,16.6734693877551,True,False,72.10000000000001,-22.10000000000001,0.7745583159216434
0.0,1.0,12,22,17.163265306122447,True,False,73.55,-23.549999999999997,0.7791183790085888
0.0,1.0,12,22,17.653061224489797,True,False,75.0,-25.0,0.7834768744282999
0.0,1.0,12,22,18.142857142857142,True,False,76.5,-26.5,0.7876624214700437
0.0,1.0,12,22,18.632653061224488,True,False,77.95,-27.950000000000003,0.7916679701479729
0.0,1.0,12,22,19.122448979591837,True,False,79.4,-29.400000000000006,0.7955222997688859
0.0,1.0,12,22,19.612244897959183,False,False,,-inf,0.7992196832239551
0.0,1.0,12,22,20.10204081632653,False,False,,-inf,0.8027788550444739
0.0,1.0,12,22,20.591836734693878,False,False,,-inf,0.8062054608675391
0.0,1.0,12,22,21.081632653061224,False,False,,-inf,0.8094998038188529
0.0,1.0,12,22,21.57142857142857,False,False,,-inf,0.8126870318727065
0.0,1.0,12,22,22.06122448979592,False,False,,-inf,0.8157473971660356
0.0,1.0,12,22,22.551020408163264,False,False,,-inf,0.8187168038615695
0.0,1.0,12,22,23.04081632653061,False,False,,-inf,0.8215775092062121
0.0,1.0,12,22,23.53061224489796,False,False,,-inf,0.8243395794207569
0.0,1.0,12,22,24.020408163265305,False,False,,-inf,0.8270215530419742
0.0,1.0,12,22,24.51020408163265,False,False,,-inf,0.8296065259904251
0.0,1.0,12,22,25.0,False,False,,-inf,0.8321152238973822
0.0,1.0,16,26,1.0,True,True,30.5,19.5,0.18200104310455345
0.0,1.0,16,26,1.489795918367347,True,True,31.75,18.25,0.2519349336464512
0.0,1.0,16,26,1.9795918367346939,True,True,32.95,17.049999999999997,0.3105891396372873
0.0,1.0,16,26,2.4693877551020407,True,True,34.25,15.75,0.36021930217236453
0.0,1.0,16,26,2.9591836734693877,True,True,35.550000000000004,14.449999999999996,0.4026969066651655
0.0,1.0,16,26,3.4489795918367347,True,True,36.95,13.049999999999997,0.4394351905797226
0.0,1.0,16,26,3.9387755102040813,True,True,38.35,11.649999999999999,0.47152885594863336
0.0,1.0,16,26,4.428571428571429,True,True,39.75,10.25,0.4998461175435734
0.0,1.0,16,26,4.918367346938775,True,True,41.150000000000006,8.849999999999994,0.5250148567366943
0.0,1.0,16,26,5.408163265306122,True,True,42.6,7.399999999999999,0.5475396284853671
0.0,1.0,16,26,5.8979591836734695,True,True,44.050000000000004,5.949999999999996,0.5678487812762645
0.0,1.0,16,26,6.387755102040816,True,True,45.45,4.549999999999997,0.5862499853504168
0.0,1.0,16,26,6.877551020408163,True,True,46.900000000000006,3.0999999999999943,0.6030027996396792
0.0,1.0,16,26,7.36734693877551,True,True,48.35,1.6499999999999986,0.6183326119901418
0.0,1.0,16,26,7.857142857142857,True,True,49.800000000000004,0.19999999999999574,0.6324305489398144
0.0,1.0,16,26,8.346938775510203,True,False,51.25,-1.25,0.6454271089388233
0.0,1.0,16,26,8.83673469387755,True,False,52.7,-2.700000000000003,0.6574546311758435
0.0,1.0,16,26,9.326530612244898,True,False,54.2,-4.200000000000003,0.6686235709600883
0.0,1.0,16,26,9.816326530612244,True,False,55.650000000000006,-5.650000000000006,0.6790266075107518
0.0,1.0,16,26,10.306122448979592,True,False,57.1,-7.100000000000001,0.6887424674390239
0.0,1.0,16,26,10.795918367346939,True,False,58.550000000000004,-8.550000000000004,0.6978383254503017
0.0,1.0,16,26,11.285714285714285,True,False,60.0,-10.0,0.7063718939067825
0.0,1.0,16,26,11.775510204081632,True,False,61.45,-11.450000000000003,0.714393180379597
0.0,1.0,16,26,12.26530612244898,True,False,62.95,-12.950000000000003,0.721946272538318
0.0,1.0,16,26,12.755102040816325,True,False,64.4,-14.400000000000006,0.7290968706804911
0.0,1.0,16,26,13.244897959183673,True,False,65.85000000000001,-15.850000000000009,0.7358526750760532
0.0,1.0,16,26,13.73469387755102,True,False,67.3,-17.299999999999997,0.742243103532043
0.0,1.0,16,26,14.224489795918368,True,False,68.8,-18.799999999999997,0.7483148885085535
0.0,1.0,16,26,14.714285714285714,True,False,70.25,-20.25,0.7540878415002471
0.0,1.0,16,26,15.204081632653061,True,False,71.7,-21.700000000000003,0.7595667887056138
0.0,1.0,16,26,15.693877551020408,True,False,73.15,-23.150000000000006,0.7648055055861274
0.0,1.0,16,26,16.183673469387756,True,False,74.65,-24.650000000000006,0.7697927085532958
0.0,1.0,16,26,16.6734693877551,True,False,76.10000000000001,-26.10000000000001,0.774558271200249
0.0,1.0,16,26,17.163265306122447,True,False,77.55000000000001,-27.55000000000001,0.7791183380152851
0.0,1.0,16,26,17.653061224489797,True,False,79.0,-29.0,0.783476816698642
0.0,1.0,16,26,18.142857142857142,False,False,,-inf,0.7876623751578944
0.0,1.0,16,26,18.632653061224488,False,False,,-inf,0.7916679137449293
0.0,1.0,16,26,19.122448979591837,False,False,,-inf,0.795522265655548
0.0,1.0,16,26,19.612244897959183,False,False,,-inf,0.7992196424771093
0.0,1.0,16,26,20.10204081632653,False,False,,-inf,0.8027788285485687
0.0,1.0,16,26,20.591836734693878,False,False,,-inf,0.8062054198979578
0.0,1.0,16,26,21.081632653061224,False,False,,-inf,0.8094997591809407
0.0,1.0,16,26,21.57142857142857,False,False,,-inf,0.8126869845478525
0.0,1.0,16,26,22.06122448979592,False,False,,-inf,0.8157473487992478
0.0,1.0,16,26,22.551020408163264,False,False,,-inf,0.8187167608274436
0.0,1.0,16,26,23.04081632653061,False,False,,-inf,0.8215774642756729
0.0,1.0,16,26,23.53061224489796,False,False,,-inf,0.8243395442777555
0.0,1.0,16,26,24.020408163265305,False,False,,-inf,0.8270215081282731
0.0,1.0,16,26,24.51020408163265,False,False,,-inf,0.8296064809313412
0.0,1.0,16,26,25.0,False,False,,-inf,0.832115189229587
0.0,1.0,20,30,1.0,True,True,34.5,15.5,0.18200104287055877
0.0,1.0,20,30,1.489795918367347,True,True,35.75,14.25,0.2519349336436763
0.0,1.0,20,30,1.9795918367346939,True,True,36.95,13.049999999999997,0.3105891399282466
0.0,1.0,20,30,2.4693877551020407,True,True,38.25,11.75,0.36021930468271907
0.0,1.0,20,30,2.9591836734693877,True,True,39.550000000000004,10.449999999999996,0.40269691470757074
0.0,1.0,20,30,3.4489795918367347,True,True,40.95,9.049999999999997,0.4394352069119411
0.0,1.0,20,30,3.9387755102040813,True,True,42.35,7.649999999999999,0.471528848300139
0.0,1.0,20,30,4.428571428571429,True,True,43.75,6.25,0.4998460841498075
0.0,1.0,20,30,4.918367346938775,True,True,45.150000000000006,4.849999999999994,0.52501484162477
0.0,1.0,20,30,5.408163265306122,True,True,46.6,3.3999999999999986,0.5475396683682877
0.0,1.0,20,30,5.8979591836734695,True,True,48.050000000000004,1.9499999999999957,0.5678488308663796
0.0,1.0,20,30,6.387755102040816,True,True,49.45,0.5499999999999972,0.5862500025462969
0.0,1.0,20,30,6.877551020408163,True,False,50.900000000000006,-0.9000000000000057,0.6030027450486116
0.0,1.0,20,30,7.36734693877551,True,False,52.35,-2.3500000000000014,0.6183325287683099
0.0,1.0,20,30,7.857142857142857,True,False,53.800000000000004,-3.8000000000000043,0.6324305659160903
0.0,1.0,20,30,8.346938775510203,True,False,55.25,-5.25,0.6454271670702206
0.0,1.0,20,30,8.83673469387755,True,False,56.7,-6.700000000000003,0.6574547016404189
0.0,1.0,20,30,9.326530612244898,True,False,58.2,-8.200000000000003,0.6686235979095279
0.0,1.0,20,30,9.816326530612244,True,False,59.650000000000006,-9.650000000000006,0.6790266057077129
0.0,1.0,20,30,10.306122448979592,True,False,61.1,-11.100000000000001,0.6887424432938362
0.0,1.0,20,30,10.795918367346939,True,False,62.550000000000004,-12.550000000000004,0.6978382772824597
0.0,1.0,20,30,11.285714285714285,True,False,64.0,-14.0,0.7063718392860487
0.0,1.0,20,30,11.775510204081632,True,False,65.45,-15.450000000000003,0.714393105829356
0.0,1.0,20,30,12.26530612244898,True,False,66.95,-16.950000000000003,0.7219462395200797
0.0,1.0,20,30,12.755102040816325,True,False,68.4,-18.400000000000006,0.7290968404354051
0.0,1.0,20,30,13.244897959183673,True,False,69.85000000000001,-19.85000000000001,0.7358526672103427
0.0,1.0,20,30,13.73469387755102,True,False,71.3,-21.299999999999997,0.7422430785330805
0.0,1.0,20,30,14.224489795918368,True,False,72.8,-22.799999999999997,0.7483148834671666
0.0,1.0,20,30,14.714285714285714,True,False,74.25,-24.25,0.7540878261840167
0.0,1.0,20,30,15.204081632653061,True,False,75.7,-25.700000000000003,0.7595667867570642
0.0,1.0,20,30,15.693877551020408,True,False,77.15,-27.150000000000006,0.764805565769791
0.0,1.0,20,30,16.183673469387756,True,False,78.65,-28.650000000000006,0.7697927545174987
0.0,1.0,20,30,16.6734693877551,False,False,,-inf,0.7745583204008321
0.0,1.0,20,30,17.163265306122447,False,False,,-inf,0.7791183924573749
0.0,1.0,20,30,17.653061224489797,False,False,,-inf,0.78347687151187
0.0,1.0,20,30,18.142857142857142,False,False,,-inf,0.7876624233063191
0.0,1.0,20,30,18.632653061224488,False,False,,-inf,0.7916679683015274
0.0,1.0,20,30,19.122448979591837,False,False,,-inf,0.7955222999327783
0.0,1.0,20,30,19.612244897959183,False,False,,-inf,0.7992196861944708
0.0,1.0,20,30,20.10204081632653,False,False,,-inf,0.8027788713084999
0.0,1.0,20,30,20.591836734693878,False,False,,-inf,0.8062054588878718
0.0,1.0,20,30,21.081632653061224,False,False,,-inf,0.8094998075326948
0.0,1.0,20,30,21.57142857142857,False,False,,-inf,0.8126870323497027
0.0,1.0,20,30,22.06122448979592,False,False,,-inf,0.8157473839667301
0.0,1.0,20,30,22.551020408163264,False,False,,-inf,0.8187167915990522
0.0,1.0,20,30,23.04081632653061,False,False,,-inf,0.8215775086633386
0.0,1.0,20,30,23.53061224489796,False,False,,-inf,0.824339580806211
0.0,1.0,20,30,24.020408163265305,False,False,,-inf,0.827021552508976
0.0,1.0,20,30,24.51020408163265,False,False,,-inf,0.829606519609044
0.0,1.0,20,30,25.0,False,False,,-inf,0.8321152209757184
0.0,1.0,25,35,1.0,True,True,39.5,10.5,0.1820010426132247
0.0,1.0,25,35,1.489795918367347,True,True,40.75,9.25,0.2519349341159502
0.0,1.0,25,35,1.9795918367346939,True,True,41.95,8.049999999999997,0.3105891400762026
0.0,1.0,25,35,2.4693877551020407,True,True,43.25,6.75,0.3602193047849856
0.0,1.0,25,35,2.9591836734693877,True,True,44.550000000000004,5.449999999999996,0.40269690674901865
0.0,1.0,25,35,3.4489795918367347,True,True,45.95,4.049999999999997,0.43943519123509944
0.0,1.0,25,35,3.9387755102040813,True,True,47.35,2.6499999999999986,0.4715288561722785
0.0,1.0,25,35,4.428571428571429,True,True,48.75,1.25,0.49984611075830704
0.0,1.0,25,35,4.918367346938775,True,False,50.150000000000006,-0.15000000000000568,0.5250148385716545
0.0,1.0,25,35,5.408163265306122,True,False,51.6,-1.6000000000000014,0.5475396756131977
0.0,1.0,25,35,5.8979591836734695,True,False,53.050000000000004,-3.0500000000000043,0.5678487559042553
0.0,1.0,25,35,6.387755102040816,True,False,54.45,-4.450000000000003,0.5862499815092758
0.0,1.0,25,35,6.877551020408163,True,False,55.900000000000006,-5.900000000000006,0.6030028009622735
0.0,1.0,25,35,7.36734693877551,True,False,57.35,-7.350000000000001,0.6183326101083649
0.0,1.0,25,35,7.857142857142857,True,False,58.800000000000004,-8.800000000000004,0.6324305465864152
0.0,1.0,25,35,8.346938775510203,True,False,60.25,-10.25,0.645427104812163
0.0,1.0,25,35,8.83673469387755,True,False,61.7,-11.700000000000003,0.6574546385880875
0.0,1.0,25,35,9.326530612244898,True,False,63.2,-13.200000000000003,0.6686235819241931
0.0,1.0,25,35,9.816326530612244,True,False,64.65,-14.650000000000006,0.6790266065760047
0.0,1.0,25,35,10.306122448979592,True,False,66.10000000000001,-16.10000000000001,0.6887424859938212
0.0,1.0,25,35,10.795918367346939,True,False,67.55,-17.549999999999997,0.6978383393267867
0.0,1.0,25,35,11.285714285714285,True,False,69.0,-19.0,0.7063719065715328
0.0,1.0,25,35,11.775510204081632,True,False,70.45,-20.450000000000003,0.7143931807239403
0.0,1.0,25,35,12.26530612244898,True,False,71.95,-21.950000000000003,0.7219462680348622
0.0,1.0,25,35,12.755102040816325,True,False,73.4,-23.400000000000006,0.7290968657926468
0.0,1.0,25,35,13.244897959183673,True,False,74.85000000000001,-24.85000000000001,0.7358526550736667
0.0,1.0,25,35,13.73469387755102,True,False,76.3,-26.299999999999997,0.742243094660042
0.0,1.0,25,35,14.224489795918368,True,False,77.80000000000001,-27.80000000000001,0.7483148420435309
0.0,1.0,25,35,14.714285714285714,True,False,79.25,-29.25,0.7540877905895327
0.0,1.0,25,35,15.204081632653061,False,False,,-inf,0.7595667623844504
0.0,1.0,25,35,15.693877551020408,False,False,,-inf,0.7648055027253035
0.0,1.0,25,35,16.183673469387756,False,False,,-inf,0.7697926999327827
0.0,1.0,25,35,16.6734693877551,False,False,,-inf,0.7745582631552572
0.0,1.0,25,35,17.163265306122447,False,False,,-inf,0.7791183322369772
0.0,1.0,25,35,17.653061224489797,False,False,,-inf,0.7834768157381884
0.0,1.0,25,35,18.142857142857142,False,False,,-inf,0.787662366801435
0.0,1.0,25,35,18.632653061224488,False,False,,-inf,0.7916679161411672
0.0,1.0,25,35,19.122448979591837,False,False,,-inf,0.7955222724181206
0.0,1.0,25,35,19.612244897959183,False,False,,-inf,0.7992196670796806
0.0,1.0,25,35,20.10204081632653,False,False,,-inf,0.8027788360229068
0.0,1.0,25,35,20.591836734693878,False,False,,-inf,0.8062054240723968
0.0,1.0,25,35,21.081632653061224,False,False,,-inf,0.8094997631922998
0.0,1.0,25,35,21.57142857142857,False,False,,-inf,0.8126869927633151
0.0,1.0,25,35,22.06122448979592,False,False,,-inf,0.8157473658008891
0.0,1.0,25,35,22.551020408163264,False,False,,-inf,0.8187167749642273
0.0,1.0,25,35,23.04081632653061,False,False,,-inf,0.8215775059265951
0.0,1.0,25,35,23.53061224489796,False,False,,-inf,0.8243395806808704
0.0,1.0,25,35,24.020408163265305,False,False,,-inf,0.8270215527767163
0.0,1.0,25,35,24.51020408163265,False,False,,-inf,0.8296065221722405
0.0,1.0,25,35,25.0,False,False,,-inf,0.8321152179164747
0.25,1.0,8,18,1.0,True,True,22.5,27.5,0.18226387919618967
0.25,1.0,8,18,1.489795918367347,True,True,23.75,26.25,0.25325829411702827
0.25,1.0,8,18,1.9795918367346939,True,True,24.950000000000003,25.049999999999997,0.3142602340013646
0.25,1.0,8,18,2.4693877551020407,True,True,26.25,23.75,0.3674562254852725
0.25,1.0,8,18,2.9591836734693877,True,True,27.6,22.4,0.41447015551077776
0.25,1.0,8,18,3.4489795918367347,True,True,29.0,21.0,0.4564259193399701
0.25,1.0,8,18,3.9387755102040813,True,True,30.450000000000003,19.549999999999997,0.4941308675857841
0.25,1.0,8,18,4.428571428571429,True,True,31.900000000000002,18.099999999999998,0.5282568023424191
0.25,1.0,8,18,4.918367346938775,True,True,33.4,16.6,0.5592916792200788
0.25,1.0,8,18,5.408163265306122,True,True,34.9,15.100000000000001,0.5876551858050295
0.25,1.0,8,18,5.8979591836734695,True,True,36.4,13.600000000000001,0.6136539844324425
0.25,1.0,8,18,6.387755102040816,True,True,37.9,12.100000000000001,0.6376097929660023
0.25,1.0,8,18,6.877551020408163,True,True,39.45,10.549999999999997,0.6597212919541192
0.25,1.0,8,18,7.36734693877551,True,True,40.95,9.049999999999997,0.6802259912208253
0.25,1.0,8,18,7.857142857142857,True,True,42.5,7.5,0.6992867152177923
0.25,1.0,8,18,8.346938775510203,True,True,44.050000000000004,5.949999999999996,0.7170449440054202
0.25,1.0,8,18,8.83673469387755,True,True,45.550000000000004,4.449999999999996,0.7336334613877551
0.25,1.0,8,18,9.326530612244898,True,True,47.1,2.8999999999999986,0.7491661212478768
0.25,1.0,8,18,9.816326530612244,True,True,48.650000000000006,1.3499999999999943,0.7637416812243131
0.25,1.0,8,18,10.306122448979592,True,False,50.2,-0.20000000000000284,0.7774460374629527
0.25,1.0,8,18,10.795918367346939,True,False,51.75,-1.75,0.7903542091334415
0.25,1.0,8,18,11.285714285714285,True,False,53.300000000000004,-3.3000000000000043,0.8025383762926569
0.25,1.0,8,18,11.775510204081632,True,False,54.900000000000006,-4.900000000000006,0.814071640465664
0.25,1.0,8,18,12.26530612244898,True,False,56.45,-6.450000000000003,0.8249874999635857
0.25,1.0,8,18,12.755102040816325,True,False,58.0,-8.0,0.8353317479224285
0.25,1.0,8,18,13.244897959183673,True,False,59.550000000000004,-9.550000000000004,0.8451579656362219
0.25,1.0,8,18,13.73469387755102,True,False,61.1,-11.100000000000001,0.8545160904016934
0.25,1.0,8,18,14.224489795918368,True,False,62.650000000000006,-12.650000000000006,0.8634143115010775
0.25,1.0,8,18,14.714285714285714,True,False,64.25,-14.25,0.8719025032187838
0.25,1.0,8,18,15.204081632653061,True,False,65.8,-15.799999999999997,0.8800118275627767
0.25,1.0,8,18,15.693877551020408,True,False,67.35000000000001,-17.35000000000001,0.8877427756590626
0.25,1.0,8,18,16.183673469387756,True,False,68.95,-18.950000000000003,0.8951651475506066
0.25,1.0,8,18,16.6734693877551,True,False,70.5,-20.5,0.9022523633846654
0.25,1.0,8,18,17.163265306122447,True,False,72.05,-22.049999999999997,0.9090607469335048
0.25,1.0,8,18,17.653061224489797,True,False,73.65,-23.650000000000006,0.9155811521254527
0.25,1.0,8,18,18.142857142857142,True,False,75.2,-25.200000000000003,0.9218530953842557
0.25,1.0,8,18,18.632653061224488,True,False,76.75,-26.75,0.9278708920244116
0.25,1.0,8,18,19.122448979591837,True,False,78.35000000000001,-28.35000000000001,0.9336710864257105
0.25,1.0,8,18,19.612244897959183,True,False,79.9,-29.900000000000006,0.9392401910870332
0.25,1.0,8,18,20.10204081632653,False,False,,-inf,0.9446232959317434
0.25,1.0,8,18,20.591836734693878,False,False,,-inf,0.9497940467406036
0.25,1.0,8,18,21.081632653061224,False,False,,-inf,0.9548018962397522
0.25,1.0,8,18,21.57142857142857,False,False,,-inf,0.9596240509093593
0.25,1.0,8,18,22.06122448979592,False,False,,-inf,0.964285680131167
0.25,1.0,8,18,22.551020408163264,False,False,,-inf,0.9687959035872045
0.25,1.0,8,18,23.04081632653061,False,False,,-inf,0.9731441408526186
0.25,1.0,8,18,23.53061224489796,False,False,,-inf,0.9773723807080561
0.25,1.0,8,18,24.020408163265305,False,False,,-inf,0.9814556014944601
0.25,1.0,8,18,24.51020408163265,False,False,,-inf,0.9854080987198077
0.25,1.0,8,18,25.0,False,False,,-inf,0.9892517147393212
0.25,1.0,12,22,1.0,True,True,26.5,23.5,0.18200589408277798
0.25,1.0,12,22,1.489795918367347,True,True,27.75,22.25,0.25202527648079437
0.25,1.0,12,22,1.9795918367346939,True,True,28.950000000000003,21.049999999999997,0.3110675698290802
0.25,1.0,12,22,2.4693877551020407,True,True,30.25,19.75,0.36163516598684103
0.25,1.0,12,22,2.9591836734693877,True,True,31.6,18.4,0.4057110202042316
0.25,1.0,12,22,3.4489795918367347,True,True,32.95,17.049999999999997,0.44471163934962965
0.25,1.0,12,22,3.9387755102040813,True,True,34.4,15.600000000000001,0.47966220053101377
0.25,1.0,12,22,4.428571428571429,True,True,35.800000000000004,14.199999999999996,0.5112859048277173
0.25,1.0,12,22,4.918367346938775,True,True,37.25,12.75,0.5401154059964127
0.25,1.0,12,22,5.408163265306122,True,True,38.75,11.25,0.5665665996479929
0.25,1.0,12,22,5.8979591836734695,True,True,40.2,9.799999999999997,0.5909755175293813
0.25,1.0,12,22,6.387755102040816,True,True,41.7,8.299999999999997,0.6135611451061942
0.25,1.0,12,22,6.877551020408163,True,True,43.2,6.799999999999997,0.6345632165631446
0.25,1.0,12,22,7.36734693877551,True,True,44.7,5.299999999999997,0.6541507038177473
0.25,1.0,12,22,7.857142857142857,True,True,46.25,3.75,0.6724589305482722
0.25,1.0,12,22,8.346938775510203,True,True,47.75,2.25,0.6896182099678374
0.25,1.0,12,22,8.83673469387755,True,True,49.25,0.75,0.7057391275799828
0.25,1.0,12,22,9.326530612244898,True,False,50.800000000000004,-0.8000000000000043,0.7209162856280309
0.25,1.0,12,22,9.816326530612244,True,False,52.35,-2.3500000000000014,0.7352314361016419
0.25,1.0,12,22,10.306122448979592,True,False,53.85,-3.8500000000000014,0.7487560595975011
0.25,1.0,12,22,10.795918367346939,True,False,55.400000000000006,-5.400000000000006,0.7615528949615742
0.25,1.0,12,22,11.285714285714285,True,False,56.95,-6.950000000000003,0.773682050478608
0.25,1.0,12,22,11.775510204081632,True,False,58.5,-8.5,0.7852136051026104
0.25,1.0,12,22,12.26530612244898,True,False,60.050000000000004,-10.050000000000004,0.7961688919884009
0.25,1.0,12,22,12.755102040816325,True,False,61.6,-11.600000000000001,0.8065869186132886
0.25,1.0,12,22,13.244897959183673,True,False,63.150000000000006,-13.150000000000006,0.8165264863125204
0.25,1.0,12,22,13.73469387755102,True,False,64.7,-14.700000000000003,0.8260133554253778
0.25,1.0,12,22,14.224489795918368,True,False,66.25,-16.25,0.8350603205675006
0.25,1.0,12,22,14.714285714285714,True,False,67.8,-17.799999999999997,0.8437317657943577
0.25,1.0,12,22,15.204081632653061,True,False,69.35000000000001,-19.35000000000001,0.8520213262046683
0.25,1.0,12,22,15.693877551020408,True,False,70.9,-20.900000000000006,0.8599654786194814
0.25,1.0,12,22,16.183673469387756,True,False,72.45,-22.450000000000003,0.8675894697492075
0.25,1.0,12,22,16.6734693877551,True,False,74.0,-24.0,0.8748986617681953
0.25,1.0,12,22,17.163265306122447,True,False,75.55,-25.549999999999997,0.8819334681167207
0.25,1.0,12,22,17.653061224489797,True,False,77.15,-27.150000000000006,0.8886848212182955
0.25,1.0,12,22,18.142857142857142,True,False,78.7,-28.700000000000003,0.8951946078851496
0.25,1.0,12,22,18.632653061224488,False,False,,-inf,0.9014531518659873
0.25,1.0,12,22,19.122448979591837,False,False,,-inf,0.9074922445293883
0.25,1.0,12,22,19.612244897959183,False,False,,-inf,0.9133131158023176
0.25,1.0,12,22,20.10204081632653,False,False,,-inf,0.9189279402163496
0.25,1.0,12,22,20.591836734693878,False,False,,-inf,0.9243582400206182
0.25,1.0,12,22,21.081632653061224,False,False,,-inf,0.9295889275076382
0.25,1.0,12,22,21.57142857142857,False,False,,-inf,0.93466893271817
0.25,1.0,12,22,22.06122448979592,False,False,,-inf,0.9395689725004482
0.25,1.0,12,22,22.551020408163264,False,False,,-inf,0.9443147580790769
0.25,1.0,12,22,23.04081632653061,False,False,,-inf,0.9489166238695443
0.25,1.0,12,22,23.53061224489796,False,False,,-inf,0.9533635047069605
0.25,1.0,12,22,24.020408163265305,False,False,,-inf,0.9576882557991265
0.25,1.0,12,22,24.51020408163265,False,False,,-inf,0.9618790891879945
0.25,1.0,12,22,25.0,False,False,,-inf,0.9659355784200366
0.25,1.0,16,26,1.0,True,True,30.5,19.5,0.18200113203974752
0.25,1.0,16,26,1.489795918367347,True,True,31.75,18.25,0.25194109762415473
0.25,1.0,16,26,1.9795918367346939,True,True,32.95,17.049999999999997,0.3106525668851582
0.25,1.0,16,26,2.4693877551020407,True,True,34.25,15.75,0.3604979433721825
0.25,1.0,16,26,2.9591836734693877,True,True,35.550000000000004,14.449999999999996,0.40347693938992446
0.25,1.0,16,26,3.4489795918367347,True,True,36.95,13.049999999999997,0.44108334668261706
0.25,1.0,16,26,3.9387755102040813,True,True,38.35,11.649999999999999,0.47447480090940264
0.25,1.0,16,26,4.428571428571429,True,True,39.75,10.25,0.5044653690559586
0.25,1.0,16,26,4.918367346938775,True,True,41.2,8.799999999999997,0.5316913997105224
