sigma,tau_r,recovery_probability,mean_t_return,mean_functional_time,std_functional_time,mean_x_max,tau_sigma_ratio
2.3775510204081636,10.795918367346939,0.9666666666666667,39.373333333333335,10.626666666666663,6.380043418581767,0.6824867978414815,4.540772532188841
2.3775510204081636,11.285714285714285,0.9666666666666667,40.02,9.979999999999997,6.3287330540136955,0.692237390575245,4.746781115879827
2.3775510204081636,11.775510204081632,0.8,42.71333333333334,7.286666666666664,8.784949250469998,0.7014446462909031,4.952789699570815
2.3775510204081636,12.26530612244898,0.8,43.46333333333334,6.5366666666666635,8.672329493888867,0.7101385983514396,5.158798283261802
2.3775510204081636,12.755102040816325,0.7666666666666667,44.47833333333334,5.521666666666664,8.487005110586798,0.7183571852541987,5.364806866952788
2.3775510204081636,13.244897959183673,0.7,45.163333333333334,4.836666666666663,8.377977425794748,0.726181395645895,5.570815450643776
2.3775510204081636,13.73469387755102,0.6333333333333333,46.14833333333333,3.851666666666664,8.701520708685246,0.7336087614784426,5.776824034334763
2.3775510204081636,14.224489795918368,0.6,47.01833333333333,2.9816666666666647,9.180587496539054,0.7406476402604656,5.982832618025751
2.3775510204081636,14.714285714285714,0.6,47.91166666666667,2.0883333333333307,8.961812502687911,0.7473046277469731,6.188841201716737
2.3775510204081636,15.204081632653061,0.6,48.690000000000005,1.3099999999999974,8.679061207773332,0.7536811574665994,6.394849785407724
2.3775510204081636,15.693877551020408,0.5666666666666667,49.62166666666667,0.3783333333333308,8.367627308957372,0.7597675816526231,6.600858369098712
2.3775510204081636,16.183673469387756,0.5,51.04833333333333,-1.0483333333333362,9.333435292957041,0.7656408483557209,6.806866952789699
2.3775510204081636,16.6734693877551,0.43333333333333335,52.163333333333334,-2.1633333333333353,9.511335644751814,0.771226585917263,7.012875536480686
2.3775510204081636,17.163265306122447,0.4,53.263333333333335,-3.2633333333333354,9.374671795021296,0.7765449503535674,7.218884120171672
2.3775510204081636,17.653061224489797,0.3,55.077586206896555,-5.077586206896554,9.25251496898176,0.7816216150164037,7.4248927038626595
2.3775510204081636,18.142857142857142,0.26666666666666666,55.15714285714286,-5.15714285714286,9.303769788377844,0.7864843735389967,7.630901287553647
2.3775510204081636,18.632653061224488,0.23333333333333334,56.089285714285715,-6.089285714285717,10.088023309138132,0.7911588019782728,7.836909871244633
2.3775510204081636,19.122448979591837,0.23333333333333334,58.38928571428572,-8.389285714285718,10.949051685156702,0.79567279732315,8.042918454935622
2.3775510204081636,19.612244897959183,0.23333333333333334,58.111111111111114,-8.111111111111114,10.335658340586406,0.8000171554743972,8.248927038626608
2.3775510204081636,20.10204081632653,0.23333333333333334,59.2173076923077,-9.217307692307696,10.629458521558774,0.8042203210147245,8.454935622317596
2.3775510204081636,20.591836734693878,0.2,60.06730769230769,-10.067307692307695,10.184369811703544,0.8082563882199504,8.660944206008583
2.3775510204081636,21.081632653061224,0.2,60.11,-10.110000000000005,9.864921016747507,0.8121668962340298,8.86695278969957
2.3775510204081636,21.57142857142857,0.16666666666666666,61.27916666666667,-11.279166666666669,10.175822973519429,0.8159451598623108,9.072961373390553
2.3775510204081636,22.06122448979592,0.13333333333333333,61.85000000000001,-11.850000000000003,9.985045636532481,0.8195990279972922,9.278969957081545
2.3775510204081636,22.551020408163264,0.1,62.30217391304348,-12.30217391304348,9.76291077893629,0.8231147342527626,9.484978540772529
2.3775510204081636,23.04081632653061,0.1,62.247727272727275,-12.247727272727277,9.349859653552324,0.8265530838149739,9.690987124463517
2.3775510204081636,23.53061224489796,0.06666666666666667,63.62045454545455,-13.62045454545455,9.811480873263065,0.8299445049013114,9.896995708154504
2.3775510204081636,24.020408163265305,0.03333333333333333,65.28571428571429,-15.285714285714288,8.60510230702028,0.8332439729733463,10.103004291845492
2.3775510204081636,24.51020408163265,0.0,67.43095238095239,-17.430952380952384,6.863917907989507,0.8364308898629284,10.309012875536478
2.3775510204081636,25.0,0.0,67.93571428571428,-17.93571428571429,6.853541837202551,0.8395238327607741,10.515021459227466
2.612244897959184,1.0,1.0,14.825,35.175,0.599676637001573,0.15639999775264632,0.38281249999999994
2.612244897959184,1.489795918367347,1.0,16.208333333333332,33.791666666666664,0.7496071768201193,0.21412120971232057,0.5703125
2.612244897959184,1.9795918367346939,1.0,17.263333333333335,32.736666666666665,0.7375323877556186,0.2651487398986025,0.7578124999999999
2.612244897959184,2.4693877551020407,1.0,18.558333333333334,31.441666666666666,1.0043940816553876,0.310221297199769,0.9453124999999999
2.612244897959184,2.9591836734693877,1.0,19.553333333333335,30.446666666666665,0.9361451896431212,0.3502344434098284,1.1328124999999998
2.612244897959184,3.4489795918367347,1.0,20.965,29.035,1.1792860201161466,0.3860872371681649,1.3203125
2.612244897959184,3.9387755102040813,1.0,22.218333333333337,27.781666666666663,1.3210160231175598,0.41832022590310275,1.5078124999999998
2.612244897959184,4.428571428571429,1.0,23.353333333333335,26.646666666666665,1.4961406289547765,0.4472521887817797,1.6953125
2.612244897959184,4.918367346938775,1.0,24.305000000000003,25.694999999999997,2.0499095858951515,0.4732304766692986,1.8828124999999998
2.612244897959184,5.408163265306122,1.0,25.813333333333336,24.186666666666664,2.3343364018027923,0.49657447645925257,2.0703124999999996
2.612244897959184,5.8979591836734695,1.0,27.151666666666667,22.848333333333333,3.474376236086855,0.5177023942855369,2.2578125
2.612244897959184,6.387755102040816,1.0,27.930000000000003,22.069999999999997,3.4520508646909884,0.5371782143274735,2.4453124999999996
2.612244897959184,6.877551020408163,1.0,28.67166666666667,21.32833333333333,3.2444032269202574,0.5555595504675404,2.6328124999999996
2.612244897959184,7.36734693877551,1.0,30.123333333333335,19.876666666666665,3.965100627790642,0.5725765486110456,2.8203124999999996
2.612244897959184,7.857142857142857,1.0,31.706666666666667,18.293333333333333,4.380279737038795,0.5881809874611217,3.0078124999999996
2.612244897959184,8.346938775510203,1.0,32.88166666666667,17.118333333333332,4.502326665436311,0.6026560317276559,3.1953124999999996
2.612244897959184,8.83673469387755,1.0,33.99666666666667,16.003333333333334,4.519439493270525,0.6163025306462135,3.3828124999999996
2.612244897959184,9.326530612244898,1.0,36.08666666666667,13.91333333333333,4.5271581504891385,0.62911400715093,3.5703125
2.612244897959184,9.816326530612244,0.9666666666666667,37.684999999999995,12.314999999999998,5.80472681943568,0.6411284915843335,3.757812499999999
2.612244897959184,10.306122448979592,0.9666666666666667,38.265,11.734999999999998,5.674825684699412,0.6524133485872731,3.9453124999999996
2.612244897959184,10.795918367346939,0.9666666666666667,39.38166666666667,10.61833333333333,6.376863937560604,0.6630775092151561,4.1328125
2.612244897959184,11.285714285714285,0.9666666666666667,40.026666666666664,9.973333333333331,6.328489678366822,0.6730960789006445,4.320312499999999
2.612244897959184,11.775510204081632,0.8,42.82000000000001,7.179999999999998,8.700927417869575,0.6824846520852662,4.507812499999999
2.612244897959184,12.26530612244898,0.8,43.64666666666667,6.35333333333333,8.453737526143069,0.691343978113,4.6953125
2.612244897959184,12.755102040816325,0.7666666666666667,44.49,5.509999999999997,8.492779894994783,0.699755380817369,4.882812499999999
2.612244897959184,13.244897959183673,0.7,45.181666666666665,4.818333333333331,8.349762368426743,0.707778346804264,5.070312499999999
2.612244897959184,13.73469387755102,0.6333333333333333,46.15166666666667,3.8483333333333305,8.701243305268004,0.7153902337917091,5.257812499999999
2.612244897959184,14.224489795918368,0.6,47.02166666666667,2.9783333333333313,9.176719826910333,0.7225999212707405,5.4453125
2.612244897959184,14.714285714285714,0.6,48.07333333333334,1.9266666666666643,8.86494192887347,0.7295192252042746,5.632812499999999
2.612244897959184,15.204081632653061,0.6,48.69500000000001,1.304999999999997,8.68345980228682,0.7361003943161157,5.820312499999999
2.612244897959184,15.693877551020408,0.5666666666666667,49.655,0.3449999999999972,8.341063253980069,0.7423570652791682,6.0078125
2.612244897959184,16.183673469387756,0.5,51.053333333333335,-1.0533333333333366,9.33102845103491,0.7483094354142988,6.1953125
2.612244897959184,16.6734693877551,0.43333333333333335,52.165,-2.1650000000000023,9.512234861953603,0.7540389142308164,6.382812499999999
2.612244897959184,17.163265306122447,0.4,53.265,-3.2650000000000023,9.374922068641608,0.7595952762054007,6.570312499999999
2.612244897959184,17.653061224489797,0.3,55.07931034482758,-5.079310344827588,9.257926307083524,0.764939189787567,6.7578125
2.612244897959184,18.142857142857142,0.26666666666666666,55.15714285714286,-5.15714285714286,9.300106672881991,0.7700528533540941,6.945312499999999
2.612244897959184,18.632653061224488,0.23333333333333334,56.075,-6.075000000000004,10.10289195853969,0.7750038736191464,7.132812499999999
2.612244897959184,19.122448979591837,0.23333333333333334,58.3875,-8.387500000000003,10.964155614242866,0.7798061247617596,7.3203125
2.612244897959184,19.612244897959183,0.23333333333333334,58.10925925925926,-8.109259259259263,10.337609054740899,0.7844297720894313,7.507812499999999
2.612244897959184,20.10204081632653,0.23333333333333334,59.2173076923077,-9.217307692307696,10.634716190925758,0.7888927852479163,7.695312499999998
2.612244897959184,20.591836734693878,0.2,59.815384615384616,-9.815384615384618,10.58090515249777,0.79319720003786,7.882812499999999
2.612244897959184,21.081632653061224,0.2,60.114000000000004,-10.114000000000004,9.860437786089083,0.7973322644194556,8.070312499999998
2.612244897959184,21.57142857142857,0.2,61.06458333333334,-11.064583333333337,10.390751313659608,0.8013068818465733,8.257812499999998
2.612244897959184,22.06122448979592,0.13333333333333333,61.85000000000001,-11.850000000000003,9.985045636532481,0.8051641499680299,8.4453125
2.612244897959184,22.551020408163264,0.1,62.286956521739135,-12.286956521739134,9.789189508089853,0.8089489978925648,8.632812499999998
2.612244897959184,23.04081632653061,0.1,62.243181818181824,-12.243181818181823,9.357213864110475,0.8126394809969796,8.820312499999998
2.612244897959184,23.53061224489796,0.06666666666666667,63.618181818181824,-13.618181818181823,9.811649362032014,0.8162036746351762,9.0078125
2.612244897959184,24.020408163265305,0.03333333333333333,65.27380952380952,-15.273809523809527,8.61371898554305,0.8196558304925312,9.195312499999998
2.612244897959184,24.51020408163265,0.03333333333333333,66.76666666666668,-16.76666666666667,7.913980245952939,0.8230004346691883,9.382812499999998
2.612244897959184,25.0,0.0,67.93571428571428,-17.93571428571429,6.8594121988903485,0.8262356374198446,9.5703125
2.8469387755102042,1.0,1.0,14.945,35.055,0.6615486011806984,0.1464067679583515,0.35125448028673834
2.8469387755102042,1.489795918367347,1.0,16.343333333333334,33.656666666666666,0.7401925813403332,0.20077701786060315,0.5232974910394266
2.8469387755102042,1.9795918367346939,1.0,17.67,32.33,0.9678985412773887,0.24941750588107958,0.6953405017921146
2.8469387755102042,2.4693877551020407,1.0,18.756666666666668,31.243333333333332,1.0196968221954026,0.2927431373563219,0.8673835125448027
